Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL24_k141_2138594	0	0	0	0	0	0	57.960217	0.98112625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3853967	0.3069307	361.06738	0.99195546	9.161091	0.5151609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1309683	0.09405941	521.83636	0.99195546	0	0	0	0	0	0	22.540184	0.95699257	0	0	0	0	0	0	0	0	0	0	66.50494	0.9823639	0.67356974	0.081373766	88.36527	0.9851485	265.74625	0.9928837	59.089474	0.7762995	0.96124697	0.06559406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.26192	0.98174506	0	0	0	0	0	0	0	0	0	0
WATL24_k141_3209128	0	0	0	0	0	0	0	0	0	0	0	0	0.11530406	0.0018982536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067392945	0.0040496076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020679435	0.002151354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5230321	0.01632498	2.4382038	0.21855226	0	0	0.1714938	0.029359655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.8147	0.9997469	0	0	0	0	0	0	0	0
WATL24_k141_3269427	0	0	17.507643	0.29169598	3.2292378	0.38036594	4.2201	0.31914145	0	0	0.4416967	0.025686137	0	0	0	0	0.2793689	0.020760028	0	0	0	0	0	0	1.4138058	0.12244898	0.6135555	0.024278676	0	0	2.5929165	0.23574947	0	0	0.60559773	0.10450387	0	0	0	0	0	0	1.9237604	0.2125264	0.32124507	0.023574946	0	0	24.52772	0.28782547	21.8529	0.2966221	13.920948	0.27023223	0	0	0.12362809	0.016889514	0.2000973	0.054890923	0.057497848	0.034834623	2.8638895	0.25791696	0	0	0	0	8.197918	0.03096411	0	0	3.717167	0.13300492	7.3435974	0.2857143	24.530718	0.2987333	20.200726	0.26988035	11.112999	0.2635468	8.479817	0.33004925	1.4542575	0.037649542	0	0	0	0	0	0	0.3526416	0.037297677	1.178915	0.03976073	0.27328908	0.03026038	0	0	10.101859	0.3557354	7.472619	0.33884588	0	0	20.769278	0.2955665	17.580683	0.28923294	10.135749	0.20161858	17.2441	0.92434907	1.8716748	0.24489796	1.4185408	0.17487685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.127073	0.58866996	12.3804455	0.6713582	0	0
WATL24_k141_2851449	1.1067857	0.03331277	26.293945	0.37291795	5.661625	0.36859962	4.7563987	0.45527452	0	0	6.195198	0.036705736	0.2810403	0.020666255	0	0	0.97960085	0.02714374	0	0	18.21923	0.022825416	6.040608	0.07711289	2.974487	0.25909933	0.5378546	0.028994448	0.17536737	0.031462062	6.0234523	0.3618137	0.24639378	0.033929672	0	0	0.14862743	0.030845158	0	0	0	0	3.3728113	0.32880938	0.28160965	0.02560148	0.43078744	0.028685996	34.885044	0.3803208	34.817608	0.36859962	27.239672	0.3834053	0	0	0.32512435	0.03763109	0.46775776	0.07587909	0.10080746	0.044417027	5.0995364	0.36736584	0	0	0	0	12.576294	0.11011721	0.10725646	0.029919803	0	0	4.615595	0.33096853	36.600418	0.39327577	57.552124	0.3809377	14.380856	0.40129548	11.833032	0.34762493	2.5496607	0.06724244	1.1142825	0.064157926	0.16787302	0.02560148	0.31349722	0.028069094	1.3395741	0.09161012	7.2342186	0.018507095	0	0	0	0	14.821286	0.40222085	13.296826	0.40438002	0	0	28.778414	0.31215298	23.654963	0.2911783	11.201797	0.27698952	7.963163	0.13047501	9.561591	0.70789635	8.290135	0.5660086	0	0	0	0	0	0	0	0	0.2438042	0.016964836	0	0	0.79051936	0.032387417	24.959297	0.73997533	28.629307	0.7954966	0	0
WATL24_k141_2317806	0	0	59.99908	0.9805381	11.97261	0.93817973	5.721009	0.58872354	0.3487646	0.013737836	0.35927364	0.011734402	0	0	0	0	0	0	0	0	0	0	0.31138542	0.01917573	0	0	0	0	0	0	13.392555	0.8740698	0	0	0.39407188	0.05695478	0	0	0	0	0	0	8.482732	0.92014885	0	0	0	0	85.09589	0.96908987	72.91653	0.9782484	57.62711	0.97252434	0	0	0	0	0	0	0	0	10.992194	0.9198626	0	0	0	0	10.002211	0.07613051	0	0	0.86386365	0.06124785	9.69243	0.81053233	81.424965	0.9765312	20.538944	0.7727533	26.830791	0.9072696	25.47828	0.9336005	0	0	0	0	0.15576541	0.017172296	0	0	0	0	2.8767686	0.0057240985	0	0	0	0	16.77956	0.5993131	16.057299	0.6110475	0	0	57.9015	0.75386375	60.026863	0.75472236	19.964687	0.54350317	2.8803916	0.25815684	6.0371428	0.79421866	9.999887	0.861763	0	0	0	0	0	0	0	0	0.11311009	0.008872353	0	0	0	0	3.638026	0.3025186	5.6427765	0.33285633	0	0
WATL24_k141_830550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09820206	0.0014441736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.703603	0.30661613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3071936	0.00947739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.429127	0.9995487	0	0	0	0	0	0
WATL24_k141_1722449	65.87195	0.3864542	0.514448	0.04593391	0.10003754	0.03538786	0.53538334	0.09280525	192.76865	0.37028357	2.9418845	0.20693696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8612423	0.41246778	0.17269906	0.042184204	0	0	198.53052	0.40403095	0	0	0	0	0	0	0.4720596	0.059292242	0	0	0	0	0	0	0	0	0	0	69.98354	0.2484181	0	0	0	0	10.761167	0.8303258	0.35765058	0.054839466	0	0	0.07819193	0.03538786	0	0	0	0	216.45464	0.2662292	0	0	0.33007032	0.093977034	0	0	0.23497526	0.028122803	0.1152635	0.07077572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.075759	0.30161706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2851480	0	0	56.803215	0.90469456	8.93316	0.83059955	4.199413	0.46436653	0	0	2.84005	0.025735294	1.5460397	0.009615385	0	0	0	0	0	0	0	0	0.6153737	0.016968327	1.363587	0.054864254	0	0	0	0	13.650284	0.8645362	0	0	0.19469556	0.03733032	0.13626984	0.009615385	0	0	0	0	7.1613	0.79524887	0.25819528	0.04270362	3.1597579	0.054864254	66.18183	0.89875567	64.87104	0.87754524	68.33115	0.8733032	0	0	0	0	0.05360827	0.008766969	0	0	8.415966	0.8495475	0	0	0	0	6.5889378	0.08427602	0	0	1.7072057	0.07692308	11.247765	0.76668555	67.014984	0.8973416	112.78214	0.8956448	26.653877	0.88320136	24.06292	0.89168555	0	0	0.1702726	0.011312217	0	0	0	0	0.75581264	0.022058824	0	0	0	0	0	0	20.084332	0.55910635	19.272955	0.56928736	0	0	60.579266	0.6549774	52.08448	0.6340498	20.319042	0.43580317	2.078948	0.24349548	7.729128	0.7799774	8.132914	0.75197965	0	0	0	0	37.30951	0.06928733	54.29997	0.04835973	0	0	0.59380096	0.011029412	0.18119796	0.01866516	8.329448	0.51753396	4.374821	0.40808824	0	0
WATL24_k141_2972466	0	0	58.463253	0.26428056	17.43861	0.38828632	16.311821	0.2946493	1.321674	0.084237166	1.815332	0.037599422	0	0	2.478927	0.048083875	0	0	0.10850168	0.007230658	0	0	2.360045	0.03868402	2.614774	0.15509762	0	0	0	0	19.847998	0.24439624	0.1925304	0.019161243	1.4933699	0.14027476	0	0	0	0	0	0	10.507289	0.15798987	2.970646	0.11966739	1.0098431	0.04229935	127.29407	0.24692696	116.036255	0.30513376	70.75098	0.18004338	6.477653	0.03000723	0	0	0	0	0	0	9.379471	0.12581345	0	0	0	0	23.163713	0.108098336	0	0	2.1824582	0.04446855	14.236554	0.16088215	117.74939	0.22451194	83.76435	0.20065077	41.686024	0.20137383	45.875626	0.21945047	0	0	0.4353463	0.03253796	0	0	0	0	0.603885	0.058929864	0	0	0.2807981	0.023499638	0	0	50.476772	0.52566886	54.891544	0.4164859	0	0	87.76913	0.15907447	73.30517	0.17064352	24.22257	0.22161967	102.02035	0.9671005	18.236311	0.17895879	15.838354	0.2241504	0	0	0	0	21.826864	0.05459147	27.56224	0.09182936	0.1428802	0.032176428	0.7591035	0.011930586	0	0	112.64677	0.9363702	110.53778	0.91793203	0	0
WATL24_k141_2851511	0	0	0.96246827	0.10062479	0.5614734	0.15060835	2.629294	0.16474845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48464775	0.07365998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46780914	0.058533378	1.1925763	0.058533378	0.23232098	0.013482407	0	0	0	0	0	0	0	0	0.08363998	0.04965472	0	0	0	0	0	0	0	0	0	0	0.38847396	0.060177572	1.7367766	0.09799408	0.67424315	0.055902664	0.82426786	0.15488327	0.4851983	0.05327195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.385045	0.09930944	2.3973615	0.11147649	0	0	0.15653351	0.017757317	0	0	0.3048074	0.03288392	14.863822	0.98191386	0.120634094	0.04965472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.971624	0.6695166	8.777456	0.79414666	0	0
WATL24_k141_3387791	0.88993037	0.03534226	26.404947	0.15438989	7.1460967	0.26488096	5.099287	0.2752976	0.45334205	0.04129464	11.675056	0.05096726	4.745483	0.052083332	0	0	1.7722466	0.049479168	0.11165016	0.0055803573	0	0	15.380679	0.069568455	4.1854544	0.111979164	0	0	0.2115108	0.042410713	8.224408	0.16778274	0.2971758	0.04613095	0.25611737	0.04873512	0.17925973	0.037574403	0.39957714	0.04910714	0	0	4.9243627	0.13132441	4.4154468	0.088541664	2.5978663	0.046875	44.191868	0.15959822	37.945988	0.19717261	34.693615	0.12537202	0	0	1.241754	0.0688244	1.1988467	0.056175597	0.425544	0.052083332	6.9075484	0.111979164	1.8823082	0.053199403	0.37237158	0.047247022	4.333795	0.04464286	0	0	1.6843411	0.04985119	5.8598676	0.053199403	24.626215	0.18117559	33.944057	0.11681548	11.563178	0.1186756	12.25914	0.15029761	3.843936	0.049479168	3.8078222	0.056175597	0.20247185	0.04464286	0.8822552	0.05245536	2.858479	0.052083332	1.2464571	0.030505951	0.28894627	0.03720238	0	0	33.278538	0.25223213	29.1266	0.33556548	0	0	57.02304	0.08407738	53.170063	0.084821425	24.156206	0.10119048	19.615725	0.22842261	14.193535	0.50223213	10.998616	0.22135417	0	0	0	0	1.663721	0.03608631	7.3531213	0.049479168	2.4994466	0.05171131	2.343393	0.053199403	0.595904	0.04873512	75.662285	0.9933036	78.98982	0.9988839	0	0
WATL24_k141_1306093	1.028432	0.07459158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17067207	0.0036543421	0	0	0	0	0	0	0	0	0.74966675	0.04084265	0	0	0	0	0	0	5.1796055	0.4550731	0	0	0	0	0	0	1.0515517	0.14423904	0	0	0.30021775	0.003439381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.812675	0.32373172	0.08464813	0.0032244197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.840504	0.9976354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1010386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.911392	0.645362	0	0	0.18037707	0.008100365	1.1037147	0.011261484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8548877	0.27284402	0	0	0	0	0.39601207	0.050479107	0	0	9.89753	0.6218512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.586435	0.5785834	92.47121	0.9998024	0	0	0	0	0	0
WATL24_k141_2020166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1878549	0.051554505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.195666	0.92286503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2317901	0	0	0	0	0	0	0	0	0	0	0.35783982	0.04304447	0.5194599	0.051026225	0	0	0	0	0.4277589	0.10632839	0	0	0	0	2.061706	0.116875716	0	0	14.100077	0.08067275	0	0	1.1385528	0.18899658	0	0	0	0	0	0	2.7009027	0.12086659	0	0	4.424354	0.21322691	1.5924891	0.053876854	0	0	0	0	0	0	0	0	0	0	0.5403616	0.05872292	0	0	0	0	0	0	0	0	0	0	0.19824713	0.037058152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.462424	0.42987457	0.31028754	0.057297606	0.5794515	0.12571266	0.38092268	0.12856328	1.9101919	0.07041049	0	0	7.2763643	0.277366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9927027	0.1291334	3.8355289	0.336374	0	0	0	0	0	0
WATL24_k141_1484593	0	0	7.0579457	0.17327254	1.5720911	0.20694493	2.0032275	0.13398807	0	0	4.4030237	0.06453876	0.9587506	0.051560856	0	0	0.27848703	0.03226938	0.105266795	0.006313574	0	0	9.921956	0.07997194	0.5637371	0.037881445	0	0	0.5982543	0.042090494	3.1016777	0.050508592	0.18679027	0.012627148	0	0	0	0	0	0	0	0	1.4130328	0.10452473	0.320231	0.0147316735	0.9797355	0.05296387	11.227174	0.12451772	11.2894745	0.17537706	9.416537	0.10136794	0	0	0.7394269	0.0764644	0.26595417	0.060680464	0	0	1.6058524	0.11364433	0	0	0	0	0	0	0	0	0	0	1.3812104	0.11329358	7.533586	0.18063837	13.304773	0.14205542	4.044319	0.12556997	3.0189455	0.1490705	0.72483337	0.03226938	0.8447337	0.021045247	0	0	0	0	1.4061137	0.048053313	12.927129	0.031217117	0.27242637	0.0077165905	9.251608	0.02209751	17.489948	0.4496668	19.12288	0.44300246	0	0	19.534954	0.149772	17.728964	0.15433182	6.902564	0.128376	16.545053	0.98807436	4.310564	0.21887057	3.205209	0.21851982	0	0	0	0	0.78430057	0.04244125	0	0	0.41586104	0.044545773	0.7364715	0.03507541	0.33710065	0.05612066	14.245541	0.55664676	17.448137	0.45422658	0	0
WATL24_k141_2317953	3.1753972	0.11120944	0	0	0	0	0	0	0	0	2.2217736	0.068141595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16771121	0.044542775	0.21737666	0.044542775	0.3927279	0.0699115	0.5077017	0.1519174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5425028	0.38436577	0	0	0	0	0	0	0	0	0.41029552	0.040117994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45176747	0.13185841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1842558	0	0	3.4577882	0.19797713	1.097054	0.21074449	1.7045535	0.21505554	0	0	0.6244248	0.018736528	0.7553745	0.034654286	0	0	0.3949427	0.016912619	0.049762167	0.015751949	0	0	1.4431844	0.038965344	0.39973828	0.039131157	0	0	0	0	1.4662383	0.18172774	0.044150148	0.011275079	0	0	0.07989556	0.015254518	0	0	0	0	0.7633999	0.072790585	0	0	0.9262895	0.023545017	5.1894164	0.088874154	3.607983	0.12419168	4.6857114	0.09981761	0	0	0.17477252	0.025534738	0.031430747	0.012435748	0	0	0.84347266	0.054219864	0	0	0	0	4.8289013	0.036146577	0	0	0	0	0.52234536	0.09020063	3.678073	0.12419168	6.459476	0.14740507	0.99748576	0.078262314	0.9378275	0.110097826	1.7132317	0.031503897	0.19966306	0.011275079	0	0	0	0	0.22156802	0.016083568	3.8887973	0.011440889	0.2575651	0.0145912785	0.28215867	0.0058033494	11.224331	0.43641186	11.037026	0.45100316	0	0	5.367145	0.07942298	7.6102533	0.0797546	3.6216252	0.10843973	21.74423	0.993865	0.97323376	0.06731885	1.5597441	0.084728904	0	0	0	0	1.4830316	0.016083568	0.9363617	0.014093849	0.13105841	0.010446029	0	0	0	0	21.025135	0.92588294	23.034489	0.9620295	0	0
WATL24_k141_2496130	0	0	0	0	0	0	1.7782673	0.21873379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.774321	0.9636741	0	0	0.12502599	0.005708355	9.614735	0.9151531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.427382	0.9257914	0	0	1.443593	0.31888947	0	0	0.61305106	0.15905553	0	0	0	0	0.26015556	0.036325894	0	0	0	0	4.9991403	0.4538142	0	0	0.17581007	0.07291126	1.7336231	0.30799168	29.557915	0.44551116	0	0	0.44154102	0.01868189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.454197	0.9878049	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1306168	0.4772811	0.023543496	8.321597	0.20550679	2.3846936	0.21707901	0.22790112	0.047486033	0	0	2.5045931	0.053072624	1.454322	0.047486033	0	0	0.63365245	0.027134877	0	0	0	0	6.078104	0.057063047	1.2826931	0.104948126	0	0	0	0	2.4994848	0.14485236	0.10625281	0.028731046	0.2747181	0.02434158	0	0	0	0	0	0	1.8372166	0.110135674	0	0	1.1146153	0.02593775	15.895057	0.17318435	10.853825	0.15163608	8.45756	0.207502	0	0	0.14020392	0.0518755	0.075642	0.041101355	0.13041413	0.049481247	2.638898	0.1245012	0	0	0	0	0	0	0	0	0.60222256	0.026336791	2.671314	0.12330407	6.603678	0.18834797	23.318296	0.24980047	5.40129	0.14445332	4.317736	0.21348763	0	0	0.48051393	0.04868316	0.21717653	0.02952913	0	0	0.79984635	0.05227454	2.6739638	0.042298485	0	0	0	0	7.717928	0.19513169	8.221563	0.19592977	0	0	12.156896	0.104948126	16.228498	0.09936153	9.645332	0.13567439	3.8064668	0.2585794	7.319399	0.5802075	5.7914505	0.292498	0	0	0	0	0	0	1.1267353	0.045091778	0	0	0	0	0	0	39.712646	0.9936153	48.173077	0.9952115	0	0
WATL24_k141_236620	1.5533329	0.05487013	0	0	1.8709781	0.1474026	16.874004	0.63116884	9.099812	0.3301948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.653723	0.34285715	0	0	0	0	3.349577	0.29545453	0	0	10.170188	0.7805195	0	0	0	0	0	0	4.204199	0.50292206	5.0391674	0.16753247	6.801687	0.26655844	0	0	0	0	1.3762755	0.062012985	0	0	0	0	0	0	0	0	4.3767877	0.5064935	0	0	0	0	7.564442	0.046428572	0	0	21.559568	0.59902596	0.8949616	0.1396104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.258877	0.999026	0.11910658	0.034740258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
