Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL24_k141_2668186	0	0	0	0	0	0	1.0655602	0.19196565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6844285	0.12266176	0	0	0	0	0	0	0	0	7.1082845	0.88531125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.001948	0.57068384	4.6608334	0.3799448	0	0
WATL24_k141_1360899	0	0	0	0	0	0	0	0	0	0	2.0423288	0.13174947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17786866	0.16306695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769.8021	0.20482361	1123.9412	0.20482361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1776405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.352564	0.53351414	0	0	0	0	0	0	0	0
WATL24_k141_2844887	0	0	22.215422	0.36864948	2.4063401	0.3369926	1.7742109	0.2078121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8919921	0.10084248	0	0	0	0	7.593858	0.45264232	0	0	0	0	0	0	0	0	0	0	3.9324753	0.327036	0	0	0	0	26.299057	0.35818228	26.181921	0.4243043	22.83668	0.33265254	0	0	0	0	0	0	0	0	3.6807256	0.31605822	0	0	0	0	0	0	0	0	0	0	3.9720042	0.2693388	36.267414	0.3860097	31.87937	0.31605822	11.077123	0.32729128	12.808926	0.38192496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.821048	0.27112585	6.9190464	0.2177687	0	0	33.992996	0.26167986	28.283741	0.24406433	7.6979966	0.19428134	16.909676	0.7112586	2.831391	0.39954045	2.2901235	0.25019148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.644192	0.5907582	10.864728	0.6453919	0	0
WATL24_k141_1182662	0	0	24.752764	0.9841941	3.5289855	0.65560997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.194481	0.7996438	0	0	0	0	0	0	0	0	0	0	33.320477	0.9768477	0	0	0	0	3.9595916	0.41740873	5.9151745	0.59617096	17.954762	0.8975957	0	0	0	0	0	0	0	0	3.152259	0.3773375	0	0	0	0	0	0	0	0	0	0	27.264484	0.9521371	1.6770829	0.39759573	0	0	28.977573	0.9093945	15.039869	0.9519145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.14624	0.9966607	171.13481	0.9966607	0	0	0	0	0	0	21.107008	0.5605521	0	0	27.199686	0.98219055	26.74737	0.9158504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_706412	0	0	0	0	0.55251753	0.11717023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.465765	0.11901253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4178188	0.120854825	18.965437	0.9568902	0	0	0.80126965	0.10759027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.73866	0.7763449	11.872452	0.79145175	0	0
WATL24_k141_3083698	0	0	2.621271	0.27514097	2.51667	0.31085527	3.6740048	0.30333647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9219722	0.2025376	0	0	0	0	0	0	0	0	0	0	0.4780135	0.102678575	0	0	0	0	0	0	3.1763532	0.13016917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275816	0.16141917	0	0	2.2788386	0.15883459	0.875396	0.17058271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.143688	0.4130639	21.950624	0.39497182	0	0	9.335154	0.13862781	8.933674	0.11724624	6.6547456	0.119830824	57.76764	0.7704417	2.6927264	0.22109963	2.29932	0.122180454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.536766	0.9457237	92.56519	0.9682801	0	0
WATL24_k141_767086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.38921	0.9094005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.869747	0.49750227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.89489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2668248	0	0	4.9186563	0.14990355	0	0	3.5108585	0.37227887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.739162	0.15624139	4.6243205	0.101405345	4.040822	0.11463213	0	0	0	0	0	0	0	0	1.2769812	0.109672084	0	0	0	0	0	0	0	0	0	0	0	0	4.349514	0.1667126	6.229277	0.12813447	0	0	1.9163991	0.10884541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.56602	0.38302562	18.187132	0.399008	0	0	0	0	0	0	0	0	7.808253	0.16257922	7.2327514	0.5500138	5.093549	0.35519427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.584885	0.9823643	46.405254	0.9845688	0	0
WATL24_k141_1478026	0	0	5.7120776	0.10673493	1.518685	0.2087436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1715298	0.16581331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8146663	0.11500591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.782948	0.22686097	8.539394	0.24419063	0	0	0	0	0	0	7.5405993	0.12564002	24.24731	0.99330443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.332647	0.8972036	19.275583	0.8318235	0	0
WATL24_k141_647524	0	0	39.56979	0.7208238	6.2909455	0.6533181	2.6504898	0.3043478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.911669	0.66132724	0	0	0	0	0	0	0	0	0	0	6.761466	0.6315789	0	0	0	0	50.59403	0.7181541	51.380413	0.7185355	41.386215	0.7322655	0	0	0	0	0	0	0	0	5.793197	0.57742184	0	0	0	0	29.102684	0.34591913	0	0	0	0	10.498206	0.69336385	59.65252	0.7173913	79.23734	0.7139588	15.185303	0.6167048	17.240646	0.69603354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.130944	0.3962624	10.944368	0.38253242	0	0	47.096268	0.46186116	48.00343	0.46643785	9.066053	0.33905417	6.03381	0.53432494	4.793783	0.55415714	5.390998	0.5305111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.043805	0.45232648	9.854409	0.47826087	0	0
WATL24_k141_3679035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.927314	0.8387508	0	0	0	0	9.124595	0.8193117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.19203	0.9388145	0	0	2.0145013	0.29126832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.701939	0.50987893	0	0	0	0	3.031907	0.38910133	70.97307	0.42033142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.930298	0.92861694	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1299096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.749002	0.5842091	1.5740827	0.1258421	0	0	0	0	0	0
WATL24_k141_3797386	0	0	2.27444	0.10428134	1.2446973	0.20733945	2.8336735	0.17400612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90963733	0.13058104	0	0	0	0	0	0	0	0	0	0	0.8887835	0.12752293	0	0	0	0	0	0	5.132006	0.12232416	2.9148908	0.10795107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85398245	0.13883792	3.729977	0.15718654	5.5963707	0.10519878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2766485	0.34892967	3.6077368	0.17889908	0	0	0	0	0	0	0	0	1.5363388	0.11834862	3.6742423	0.3293578	2.410731	0.24159022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.266844	0.8626911	21.845627	0.917737	0	0
WATL24_k141_706464	0	0	10.759676	0.21010461	4.529446	0.41175163	4.382481	0.13443133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.054952	0.26641443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9302834	0.110839084	12.865809	0.1925217	12.553978	0.21833964	11.096836	0.20899177	0	0	0	0	0	0	0	0	2.17744	0.19140886	0	0	0	0	12.737687	0.108835965	0	0	0	0	4.7058506	0.21322057	13.573364	0.26685956	13.896226	0.16358781	4.998939	0.21032718	5.749258	0.17271312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.088352	0.50189185	24.695833	0.5225907	0	0	13.981083	0.11261963	14.736309	0.12775429	6.7496567	0.13465391	56.642895	0.99176496	4.4842753	0.3053639	3.0855482	0.2081015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.576027	0.78856	59.06391	0.7732028	0	0
WATL24_k141_2609473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2153077	0.100246005	0	0	0	0	0	0	0	0	0	0	27.170256	0.8299508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.605848	0.23616236	8.506192	0.2392374	0	0
WATL24_k141_2013509	63.8973	0.9153146	0	0	0	0	5.5002646	0.57301146	29.490393	0.7309062	0	0	0	0	19.360447	0.35971507	15.991675	0.7732489	0	0	0	0	0	0	0	0	19.775501	0.5793431	0.45575345	0.11396913	0.8828198	0.12109221	0	0	105.333755	0.8899881	52.724926	0.9453898	7.8032994	0.7863079	0	0	2.3002152	0.27107242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19553588	0.11001187	0	0	11.702436	0.35615355	1.5936763	0.37475267	0	0	0	0	54.347588	0.7985754	5.2096357	0.53225166	0	0	0	0	0	0	0	0	4.283223	0.1511674	0	0	37.42087	0.7720617	0	0	0.40339154	0.11119905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.584135	0.90581715	0	0	0	0	0	0	0	0	0	0	0	0	0.9559896	0.1195093	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1003646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.98004	0.9998658	0	0	0	0	4.223343	0.14252163	0	0	0	0	0	0	0	0	0	0	255.81068	0.55700195	274.54828	0.5295914	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1003651	21.711693	0.54645014	0	0	0	0	29.087826	0.49962234	25.32855	0.4391994	88.91767	0.7239426	0	0	0	0	52.802845	0.554003	0	0	0	0	0	0	3.420622	0.13557401	0	0	0	0	2.1061988	0.28172207	34.9887	0.72620845	2.0969083	0.3395015	286.28513	0.5268127	10.813058	0.55929005	5.464304	0.18466768	2.085352	0.30098188	0	0	0	0	0	0	0	0	0	0	0	0	1.0024973	0.20770393	1.5857414	0.4558157	6.904233	0.51699394	0.9722568	0.13141994	691.08325	0.5668429	5.1962495	0.45883685	0	0	8.090212	0.526435	0	0	30.432112	0.47771904	0	0	0	0	0	0	0	0	0	0	0	0	6.0210285	0.43617824	17.033964	0.4539275	11.29212	0.4765861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7655433	0.12009063	0	0	0	0	1107.1364	0.17333837	1697.5254	0.17333837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1835724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.10822	0.67238533	0	0	0	0	0	0	0	0
WATL24_k141_1954613	0	0	3.606507	0.10093391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32402	0.10380747	6.865103	0.11135057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8335482	0.13721265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.374039	0.3344109	10.192991	0.2722701	0	0	15.620938	0.11781609	16.24739	0.10524426	7.9520917	0.12284483	8.99102	0.5061063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.558727	0.8498563	20.19979	0.89224136	0	0
WATL24_k141_2013535	0	0	0	0	0.40147236	0.10213962	1.1758107	0.11447759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8710314	0.11931907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4024968	0.1116664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.473627	0.12213025	3.362419	0.10776199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.421476	0.16336092	1.8424643	0.1628924	0	0	0	0	0	0	0	0	17.811916	0.9996877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.977618	0.66031545	12.533281	0.7343433	0	0
WATL24_k141_3025291	0	0	40.365784	0.75570667	5.9823165	0.70009714	6.328543	0.5106848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3997228	0.10514813	0	0	0	0	12.911469	0.7146673	0	0	0.5899146	0.12821758	0	0	0	0	0	0	6.7047257	0.72365224	0	0	0	0	64.42815	0.7353084	64.976746	0.7780476	42.90989	0.78897524	0	0	0	0	0	0	0	0	9.565421	0.73895097	0	0	0	0	16.98599	0.121661	0	0	1.4988879	0.111704715	8.331262	0.60417676	81.103264	0.7530354	117.37222	0.7780476	16.734356	0.7124818	25.634066	0.75449246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.691299	0.4431763	10.994686	0.3596406	0	0	16.166899	0.39752308	25.629684	0.3963089	6.9918838	0.26979116	2.9108005	0.2406508	9.605713	0.7943176	10.693681	0.79893154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.24186	0.5286547	12.770389	0.55706656	0	0
WATL24_k141_113357	0	0	0	0	0.9207119	0.1493553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9221118	0.101002865	0	0	0	0	0	0	0	0	0	0	0	0	2.0557938	0.11532951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.811063	0.23674785	7.0803895	0.23674785	0	0	0	0	0	0	5.422051	0.13646132	13.274263	0.86103153	0.92686135	0.19627507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2322598	0.5845272	6.532512	0.5308023	0	0
WATL24_k141_113359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.763287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_3679099	0	0	79.649925	0.9877936	14.998288	0.92975587	7.869366	0.71257484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.172182	0.3079226	0	0	0	0	17.3833	0.94058037	0	0	0.8791851	0.18355596	0	0	0	0	0	0	12.449927	0.9025794	0	0	0	0	111.62639	0.98249656	101.13314	0.99631506	88.484695	0.96844774	0	0	0	0	0	0	0	0	12.510987	0.9387379	0	0	0	0	0	0	0	0	0	0	15.7110405	0.9101796	105.588356	0.98065406	141.31569	0.9797329	32.6826	0.9122524	37.525715	0.96107787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.518394	0.8189774	39.506935	0.8984339	0	0	61.207794	0.65868264	76.243935	0.70681715	21.86466	0.66973746	2.9636228	0.48203593	12.8138275	0.8747121	11.018473	0.7966375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.016825	0.7273146	10.711394	0.64601564	0	0
WATL24_k141_3321848	11.691395	0.43276283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.431884	0.27606136	0	0	0.47753003	0.10424539	0.6942309	0.126028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.237509	0.99733275	0.6866956	0.17826183	0	0	0	0	0	0	0	0	0	0	0	0	0.31894735	0.11024672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5860398	0.27939543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
