File,Median_pI,n_structural
k141_44323.faa,5.746160697937013,3
k141_1044903.faa,7.2280872344970675,2
k141_436620.faa,5.054600715637206,1
k141_1060645.faa,5.212613105773926,2
k141_328651.faa,5.149749183654785,3
k141_218792.faa,4.5703325271606445,3
k141_1254558.faa,4.148359870910644,1
k141_107187.faa,8.1764102935791,2
k141_420903.faa,4.5894872665405275,3
k141_1232150.faa,7.136606216430664,2
k141_551644.faa,4.593636512756347,1
k141_1711218.faa,4.283636665344238,1
k141_766722.faa,4.277839088439942,1
k141_556665.faa,8.83154010772705,1
k141_1422124.faa,4.3088163375854505,1
k141_570339.faa,4.331324577331543,2
k141_710313.faa,4.846399497985839,2
k141_1689082.faa,4.220090675354004,2
k141_1456464.faa,4.4898485183715815,1
k141_146440.faa,6.409920501708983,4
k141_462067.faa,4.0500284194946286,2
k141_1039526.faa,4.624073791503906,2
k141_1638305.faa,4.689410209655762,1
k141_1332420.faa,4.568456840515138,1
k141_1270161.faa,6.803574943542481,2
k141_489987.faa,4.869248771667479,1
k141_716979.faa,5.576581573486328,2
k141_830425.faa,4.816161155700684,2
k141_1140768.faa,9.900877189636232,2
k141_1254955.faa,7.133832931518555,2
k141_94857.faa,5.778502082824707,4
k141_701593.faa,4.24305362701416,1
k141_33356.faa,4.483255195617676,1
k141_1338125.faa,5.2915056228637685,1
k141_594726.faa,4.901931190490722,1
k141_1171589.faa,4.784786033630371,1
k141_696189.faa,6.916484260559083,2
k141_952465.faa,8.25474147796631,1
k141_1063774.faa,5.759290504455565,4
k141_1664240.faa,6.704522895812987,1
k141_516692.faa,4.383218574523925,1
k141_1098288.faa,8.843724632263182,1
k141_683427.faa,10.071911811828613,1
k141_487835.faa,5.016404914855956,1
k141_166196.faa,5.023225593566894,1
k141_1011453.faa,4.179166603088378,1
k141_1217924.faa,8.584690666198732,1
k141_1253800.faa,6.954013442993164,2
k141_789863.faa,4.9714452743530275,1
k141_217700.faa,5.026152801513672,2
k141_1695252.faa,5.217558097839355,2
k141_1707056.faa,4.406408882141113,1
k141_280468.faa,4.952546310424804,2
k141_1249333.faa,5.789415168762207,1
k141_1555233.faa,4.738462257385254,1
k141_1038214.faa,6.535711097717285,3
k141_141071.faa,5.297701072692871,3
k141_1489370.faa,4.7253324508666985,1
k141_114070.faa,9.395058250427244,1
k141_1207074.faa,5.49467658996582,2
k141_1707297.faa,4.651214408874511,2
k141_713236.faa,4.55043888092041,2
k141_1686945.faa,4.965136146545409,1
k141_248984.faa,4.317285346984863,2
k141_497165.faa,9.38242244720459,1
k141_1606162.faa,4.515312385559082,1
k141_671458.faa,4.351900291442871,1
k141_74343.faa,5.052270317077636,3
k141_1549815.faa,4.792175102233887,1
k141_1003269.faa,7.203910255432128,1
k141_880906.faa,5.105301094055174,1
k141_287111.faa,5.711488914489746,1
k141_1582594.faa,4.58835048675537,2
k141_671316.faa,4.86691837310791,1
k141_797810.faa,4.354571723937989,1
k141_161463.faa,4.789901542663575,3
k141_1181543.faa,4.936006164550781,12
k141_458001.faa,4.622056007385253,3
k141_731769.faa,9.971856880187985,3
k141_1437406.faa,10.30857524871826,1
k141_768608.faa,4.279373741149903,1
k141_74330.faa,5.599516105651855,1
k141_584624.faa,8.566559982299804,2
k141_318130.faa,4.089531517028808,1
k141_255742.faa,4.639789772033691,1
k141_644321.faa,4.44130802154541,2
k141_942375.faa,4.593693351745605,1
k141_1399363.faa,4.081801414489747,1
k141_1418426.faa,6.436993598937987,2
k141_1318669.faa,5.861202812194824,1
k141_503978.faa,4.138867759704589,1
k141_189134.faa,5.137443542480469,2
k141_30599.faa,4.623818016052247,2
k141_1468314.faa,5.170665931701659,3
k141_1659165.faa,5.936514472961425,1
k141_1047100.faa,4.819230461120605,1
k141_1589854.faa,4.834349632263183,3
k141_224391.faa,4.739172744750976,4
k141_1013545.faa,6.187799644470215,3
k141_863620.faa,4.497010231018066,1
k141_1029829.faa,5.12101707458496,2
k141_1161892.faa,7.005542182922363,1
k141_1513981.faa,9.953741264343261,1
k141_1220043.faa,7.7156885147094725,1
k141_1546189.faa,7.144581031799317,2
k141_1601508.faa,4.42391529083252,2
k141_1013419.faa,6.0515281677246096,2
k141_1046424.faa,10.372850227355958,1
k141_1038105.faa,4.716522407531738,1
k141_1652839.faa,5.316344261169434,1
k141_1376588.faa,5.069265174865721,1
k141_1707838.faa,6.950701522827147,2
k141_1384078.faa,4.640784454345702,2
k141_1542462.faa,5.012880897521971,3
k141_624562.faa,4.982074165344237,5
k141_386320.faa,7.734672737121582,1
k141_586609.faa,4.372760200500489,1
k141_526483.faa,4.373726463317872,3
k141_61675.faa,4.603100204467773,2
k141_1415062.faa,4.987246513366698,1
k141_847379.faa,4.240382194519043,1
k141_225312.faa,4.761879920959472,1
k141_1414340.faa,6.227359580993652,1
k141_1064450.faa,4.708508110046386,3
k141_402284.faa,4.798995780944825,3
k141_250940.faa,5.764121818542479,1
k141_144033.faa,5.526875877380371,1
k141_1032165.faa,5.223526191711424,3
k141_1526495.faa,4.91159381866455,3
k141_272539.faa,4.99213466644287,1
k141_113619.faa,4.827642631530761,1
k141_468706.faa,5.161628532409668,2
k141_59300.faa,4.403225898742675,1
k141_142481.faa,6.337570381164551,1
k141_875453.faa,4.114370155334471,1
k141_786698.faa,5.113429069519043,1
k141_1433073.faa,4.344056510925294,1
k141_670126.faa,5.26578598022461,2
k141_1120011.faa,4.239813804626464,1
k141_752152.faa,4.083165550231933,2
k141_1352417.faa,5.259221076965332,5
k141_1408542.faa,6.00420970916748,2
k141_1294242.faa,4.6658220291137695,1
k141_813259.faa,4.862143898010253,3
k141_496157.faa,7.330377006530762,1
k141_768557.faa,4.609835624694824,1
k141_1057514.faa,9.513035392761232,1
k141_591176.faa,4.444036293029785,1
k141_769107.faa,5.310035133361816,1
k141_1674828.faa,4.706120872497558,1
k141_1112048.faa,5.319925117492676,1
k141_1446822.faa,4.386913108825683,1
k141_1630139.faa,4.901760673522949,1
k141_1696926.faa,9.183408546447755,1
k141_1626997.faa,5.222844123840331,3
k141_1670509.faa,4.672926902770996,2
k141_1213265.faa,4.462423706054688,2
k141_1257427.faa,4.827415275573729,1
k141_898322.faa,4.347012138366699,2
k141_1518619.faa,5.034707069396972,1
k141_461332.faa,7.148307800292969,2
k141_927088.faa,4.591078758239747,1
k141_963806.faa,4.303558731079101,2
k141_1221566.faa,4.506559181213379,1
k141_506342.faa,4.798086357116699,1
k141_1149662.faa,4.534012413024902,2
k141_638566.faa,4.181951713562011,1
k141_652967.faa,7.055503654479979,1
k141_1273552.faa,5.564389610290527,1
k141_217014.faa,4.4186292648315435,1
k141_974413.faa,8.735611152648925,1
k141_1003031.faa,5.752128791809082,3
k141_1706306.faa,5.672838401794434,1
k141_1544833.faa,8.925019264221195,1
k141_171473.faa,5.289061546325683,1
k141_722099.faa,4.474445152282714,2
k141_1604934.faa,4.0500284194946286,1
k141_165823.faa,5.403705787658691,3
k141_666181.faa,6.040018272399902,2
k141_1436057.faa,4.786235427856445,6
k141_522784.faa,4.377762031555175,1
k141_481007.faa,4.324731254577638,1
k141_1185730.faa,4.0500284194946286,3
k141_246717.faa,4.529436874389648,4
k141_581013.faa,4.825454330444336,2
k141_1198763.faa,4.654170036315918,1
k141_28458.faa,4.696287727355956,3
k141_869656.faa,4.849298286437987,2
k141_390421.faa,5.656355094909667,1
k141_493401.faa,4.736472892761231,1
k141_1643328.faa,4.678724479675293,1
k141_1681069.faa,8.112477111816405,4
k141_1522746.faa,6.1764318466186525,1
k141_1730488.faa,9.319307899475099,1
k141_352990.faa,5.7735002517700185,2
k141_1389832.faa,4.885504722595214,3
k141_1715152.faa,8.650190544128417,1
k141_1251518.faa,4.2127584457397464,2
k141_305823.faa,9.983654594421388,1
k141_274770.faa,5.346355247497558,1
k141_1396053.faa,4.807123756408691,1
k141_573250.faa,5.686252403259277,5
k141_532230.faa,5.147702980041504,2
k141_167950.faa,4.795073890686036,1
k141_1627889.faa,4.947572898864746,1
k141_110931.faa,4.841369247436523,2
k141_1616103.faa,4.5224456787109375,2
k141_400719.faa,5.213693046569824,3
k141_1304096.faa,4.982585716247558,1
k141_845814.faa,4.7564802169799805,1
k141_110925.faa,4.826079559326171,2
k141_549457.faa,4.782967185974121,1
k141_765111.faa,5.263825035095214,1
k141_83591.faa,5.568112564086913,2
k141_274200.faa,4.929668617248534,1
k141_1034890.faa,4.948652839660644,1
k141_1135224.faa,5.410469627380371,1
k141_1493600.faa,9.39389781951904,1
k141_1064731.faa,4.57800579071045,1
k141_1129631.faa,6.763986206054686,2
k141_1360302.faa,7.969082069396972,1
k141_1170803.faa,4.901817512512206,1
k141_1033084.faa,4.385207939147949,3
k141_353708.faa,4.445826721191406,2
k141_592441.faa,5.315605354309082,1
k141_836959.faa,5.379492378234863,1
k141_892989.faa,5.0772226333618145,2
k141_884641.faa,5.462392044067382,2
k141_122820.faa,6.911573982238769,2
k141_682629.faa,5.131219673156737,3
k141_1530791.faa,5.800100898742675,4
k141_110104.faa,4.783848190307616,2
k141_1207372.faa,7.785605049133301,1
k141_263620.faa,5.337573623657226,4
k141_434523.faa,4.840260887145996,1
k141_543967.faa,5.068185234069824,1
k141_1320242.faa,4.950983238220214,2
k141_1238419.faa,4.737495994567872,1
k141_1157714.faa,6.30227336883545,1
k141_10919.faa,4.810420417785645,1
k141_624207.faa,5.4908967971801745,5
k141_1447914.faa,6.967914772033691,1
k141_1659238.faa,4.7822282791137685,1
k141_1486184.faa,5.071538734436035,1
k141_174643.faa,6.704508018493653,2
k141_234552.faa,4.881810188293457,4
k141_565552.faa,4.957349205017089,6
k141_1635309.faa,6.2223009109497065,3
k141_130954.faa,4.764323997497558,1
k141_796310.faa,4.51355037689209,1
k141_1587265.faa,7.894621086120606,1
k141_360665.faa,4.318478965759279,1
k141_786659.faa,4.868396186828612,1
k141_329259.faa,4.82013988494873,2
k141_1317363.faa,4.935210418701171,2
k141_749983.faa,4.852481269836424,1
k141_1419666.faa,4.827358436584471,1
k141_135805.faa,4.706746101379394,1
k141_1524295.faa,4.86742992401123,1
k141_926961.faa,5.366021537780762,1
k141_1166523.faa,5.272578239440917,1
k141_1332848.faa,5.065343284606932,1
k141_106559.faa,5.703360939025879,1
k141_270311.faa,4.425279426574707,1
k141_794260.faa,6.443290901184081,1
k141_1302021.faa,7.350153923034668,2
k141_922508.faa,4.62162971496582,2
k141_870528.faa,6.008756828308106,2
k141_1424256.faa,4.0653181076049805,1
k141_1649002.faa,4.634674263000488,3
k141_1710605.faa,4.438068199157715,1
k141_1700416.faa,8.05385799407959,1
k141_1680570.faa,5.518122673034666,1
k141_1202790.faa,6.723109245300294,1
k141_1428450.faa,6.319181823730471,2
k141_1346449.faa,4.411410713195801,1
k141_404393.faa,4.663321113586425,2
k141_571718.faa,6.820444488525393,2
k141_574890.faa,4.789787864685059,1
k141_979097.faa,8.249959182739257,2
k141_904732.faa,4.511788368225097,1
k141_729508.faa,4.441876411437988,2
k141_211512.faa,4.571469306945801,1
k141_190088.faa,4.216680335998535,1
k141_1439993.faa,4.76949634552002,3
k141_1709142.faa,6.767216300964355,1
k141_111582.faa,4.91366844177246,4
k141_1281062.faa,4.69179744720459,1
k141_1146585.faa,4.6104040145874015,1
k141_422546.faa,4.47717342376709,1
k141_590486.faa,4.358607292175294,1
k141_804120.faa,4.0500284194946286,1
k141_117722.faa,5.029932594299316,1
k141_1356935.faa,4.765119743347167,1
k141_5210.faa,5.347833061218262,1
k141_1462613.faa,4.693218421936035,1
k141_1326550.faa,4.243451499938964,1
k141_543153.faa,4.660706520080566,1
k141_1020827.faa,5.776740074157714,1
k141_1011422.faa,4.702767372131347,1
k141_553432.faa,9.741511344909668,1
k141_128511.faa,4.87601261138916,1
k141_1311101.faa,7.073513412475587,4
k141_479740.faa,4.897071456909179,2
k141_1293880.faa,4.0500284194946286,1
k141_1679710.faa,5.471969413757324,1
k141_573245.faa,4.889369773864745,4
k141_1476470.faa,6.26851100921631,2
k141_434697.faa,6.997351837158204,2
k141_833203.faa,5.009129524230956,1
k141_928637.faa,4.442501640319825,1
k141_1568128.faa,4.392767524719238,1
k141_217201.faa,5.266979598999024,2
k141_434683.faa,9.144405174255372,1
k141_414231.faa,6.467390632629394,1
k141_1703735.faa,5.233416175842284,3
k141_1408800.faa,4.592897605895996,1
k141_412668.faa,7.814461517333984,2
k141_1656052.faa,5.747809028625488,2
k141_1658094.faa,10.0083459854126,3
k141_1087875.faa,4.968034934997558,4
k141_1295205.faa,7.68995132446289,2
k141_972298.faa,4.887664604187012,1
k141_254499.faa,4.568400001525879,1
k141_1289638.faa,6.765454292297363,1
k141_1730472.faa,5.537618446350096,3
k141_991659.faa,9.377393913269042,3
k141_1589339.faa,5.169244956970213,1
k141_196748.faa,6.718391609191895,1
k141_815968.faa,5.127525138854979,3
k141_1088039.faa,5.119908714294433,3
k141_879118.faa,5.829429817199706,2
k141_1469024.faa,4.619952964782715,3
k141_540462.faa,4.468079185485839,3
k141_918525.faa,5.1290597915649405,1
k141_1292768.faa,5.479528999328613,1
k141_423890.faa,7.6936918258667,1
k141_741075.faa,6.0957489013671875,2
k141_509937.faa,5.768157386779785,1
k141_1532975.faa,4.99162311553955,2
k141_259397.faa,4.834349632263183,1
k141_1547440.faa,4.551291465759278,1
k141_1290157.faa,8.982718467712402,1
k141_740431.faa,5.128264045715332,4
k141_1449479.faa,4.2046304702758786,1
k141_478670.faa,5.552140808105468,2
k141_887239.faa,4.599206733703612,1
k141_964997.faa,5.939811134338378,1
k141_197913.faa,4.660536003112793,1
k141_731425.faa,9.377393913269042,3
k141_9228.faa,4.0500284194946286,1
k141_1687031.faa,9.855459213256836,2
k141_1680986.faa,10.196980476379395,1
k141_1545486.faa,6.943090057373046,2
k141_516787.faa,4.300006294250489,1
k141_1534294.faa,5.385062599182129,6
k141_373436.faa,6.2378700256347654,2
k141_6866.faa,4.482516288757325,1
k141_1496153.faa,7.568742179870604,2
k141_256846.faa,9.873542594909669,1
k141_1409883.faa,5.106892585754394,2
k141_1498630.faa,7.219868469238282,2
k141_1652195.faa,4.4694433212280265,1
k141_273378.faa,4.498289108276367,2
k141_520792.faa,4.856175804138183,1
k141_1261227.faa,7.022814559936524,2
k141_81793.faa,6.746697425842286,1
k141_870510.faa,5.311115074157715,1
k141_658875.faa,4.803315544128417,1
k141_1484972.faa,5.2209684371948235,1
k141_1471535.faa,4.0500284194946286,1
k141_1385176.faa,4.398906135559082,1
k141_1533935.faa,5.553419685363769,1
k141_324988.faa,5.298212623596191,2
k141_820482.faa,4.542254066467286,1
k141_1651852.faa,5.475834465026855,1
k141_749004.faa,5.050167274475096,1
k141_1249555.faa,5.403592109680175,1
k141_612766.faa,4.748068046569824,1
k141_544598.faa,7.988164710998535,1
k141_1584740.faa,9.866966819763181,1
k141_1623235.faa,5.291789817810058,3
k141_27169.faa,4.9043184280395495,1
k141_1008566.faa,4.633366966247559,4
k141_1145300.faa,4.092117691040039,2
k141_547052.faa,4.675882530212402,2
k141_251331.faa,5.379492378234863,1
k141_967051.faa,5.079609870910643,1
k141_130005.faa,4.898464012145996,1
k141_1691450.faa,5.84571418762207,6
k141_1337060.faa,4.723570442199706,5
k141_495882.faa,4.798995780944825,1
k141_1707817.faa,4.643939018249512,1
k141_438335.faa,4.58164348602295,2
k141_429204.faa,4.6482019424438485,1
k141_1465743.faa,7.858352851867675,2
k141_860514.faa,4.0500284194946286,1
k141_652829.faa,5.370909690856934,3
k141_1230531.faa,5.088192558288574,1
k141_1610364.faa,4.953768348693846,1
k141_1202597.faa,9.371527290344236,1
k141_1520237.faa,5.104846382141112,1
k141_701295.faa,4.9208585739135735,3
k141_5361.faa,9.807526969909667,1
k141_168681.faa,4.069069480895997,1
k141_716676.faa,4.795784378051757,2
k141_66294.faa,5.094729042053221,1
k141_1163072.faa,4.769212150573731,1
k141_1208125.faa,4.66087703704834,1
k141_1601484.faa,8.091378593444826,1
k141_1357347.faa,4.698078155517578,4
k141_551552.faa,5.111638641357421,4
k141_660045.faa,8.121098518371582,1
k141_709959.faa,4.669857597351075,1
k141_953914.faa,4.963601493835449,5
k141_492519.faa,5.208179664611816,1
k141_346507.faa,4.5278169631958,1
k141_840954.faa,6.914983940124511,2
k141_1007279.faa,4.738234901428222,2
k141_301670.faa,5.860321807861328,4
k141_1060590.faa,6.539860343933106,1
k141_896137.faa,9.651062202453613,1
k141_1032981.faa,4.6104040145874015,1
k141_1624412.faa,4.305235481262208,1
k141_721582.faa,5.219291687011719,2
k141_1638775.faa,4.772537231445311,2
k141_715633.faa,5.6285608291625975,3
k141_1415887.faa,4.578460502624512,1
k141_1234347.faa,5.0384016036987305,1
k141_1530408.faa,4.382422828674316,1
k141_457335.faa,8.368869972229003,2
k141_1058225.faa,10.126645469665526,1
k141_1328008.faa,4.604720115661621,2
k141_1224140.faa,5.405126762390137,3
k141_221952.faa,5.746672248840333,1
k141_1006365.faa,4.53094310760498,1
k141_1007709.faa,10.242688560485838,2
k141_1335703.faa,6.593402671813965,1
k141_936418.faa,4.890279197692871,1
k141_1161498.faa,4.154668998718263,1
k141_596225.faa,6.210307884216308,3
k141_1070597.faa,4.5550428390502935,1
k141_1365122.faa,5.135226821899414,2
k141_1142257.faa,5.481518363952635,2
k141_754862.faa,5.0020246505737305,1
k141_944932.faa,5.397226142883301,1
k141_27989.faa,4.660422325134278,1
k141_599664.faa,4.612336540222167,1
k141_169774.faa,6.533664894104004,3
k141_1707222.faa,5.834119033813476,2
k141_483600.faa,4.328823661804201,1
k141_577795.faa,5.46816120147705,2
k141_903489.faa,4.283096694946289,2
k141_172368.faa,4.964908790588378,2
k141_1598592.faa,6.070370292663574,3
k141_1084358.faa,4.724877738952637,2
k141_525979.faa,5.327029991149902,1
k141_1720892.faa,5.192889976501463,1
k141_688706.faa,5.13269748687744,1
k141_152053.faa,9.197591590881348,3
k141_1419067.faa,6.544293785095214,1
k141_818718.faa,9.03783893585205,1
k141_249391.faa,4.542026710510254,2
k141_1346062.faa,4.834918022155762,1
k141_307940.faa,4.866520500183105,2
k141_533666.faa,6.021375083923339,3
k141_1302152.faa,4.304326057434083,1
k141_1730471.faa,4.839777755737304,10
k141_1035020.faa,4.837703132629394,1
k141_1328234.faa,5.367129898071289,2
k141_1007509.faa,4.69799289703369,3
k141_1539162.faa,10.255840110778806,1
k141_493611.faa,4.065715980529785,1
k141_626774.faa,6.493877601623535,3
k141_1626978.faa,4.1019792556762695,1
k141_1232244.faa,5.02413501739502,1
k141_801922.faa,4.858563041687011,13
k141_639132.faa,6.328210830688477,2
k141_682029.faa,6.981874465942383,2
k141_1126504.faa,5.0682989120483395,4
k141_557860.faa,5.585192680358887,1
k141_81425.faa,9.687873649597169,1
k141_152523.faa,9.691612815856931,1
k141_1086956.faa,4.303871345520021,1
k141_201841.faa,4.309100532531739,1
k141_1472201.faa,4.379836654663086,2
k141_1085318.faa,4.4862676620483395,6
k141_423930.faa,4.63723201751709,1
k141_1504397.faa,4.117894172668456,1
k141_804084.faa,4.629501914978028,3
k141_763348.faa,4.6605928421020515,2
k141_1408208.faa,5.021122550964355,3
k141_572570.faa,7.2916986465454094,2
k141_161923.faa,4.0500284194946286,1
k141_1598633.faa,5.004127693176269,1
k141_539029.faa,5.516133308410643,1
k141_1019441.faa,4.37219181060791,1
k141_1573447.faa,5.691424751281739,4
k141_419886.faa,4.8096815109252935,1
k141_896069.faa,6.1611421585083,1
k141_631181.faa,6.852862548828126,2
k141_1623551.faa,4.580734062194825,1
k141_1124717.faa,5.105244255065917,1
k141_572982.faa,4.473422050476074,3
k141_467343.faa,4.548477935791015,2
k141_957609.faa,4.571753501892091,1
k141_224753.faa,6.075769996643066,1
k141_1418225.faa,5.692391014099121,3
k141_924195.faa,4.4257909774780275,1
k141_820481.faa,5.510676765441893,5
k141_992540.faa,6.910140991210938,4
k141_1350761.faa,4.201106452941895,2
k141_556821.faa,4.171493339538574,1
k141_1513365.faa,4.6189867019653335,2
k141_602204.faa,8.026910209655764,1
k141_410848.faa,5.035730171203612,3
k141_373144.faa,4.948652839660644,3
k141_1323994.faa,5.1606054306030265,1
k141_34664.faa,5.050110435485839,5
k141_608926.faa,6.976708984375,2
k141_744292.faa,4.532989311218262,1
k141_719181.faa,4.407034111022949,1
k141_1659203.faa,4.679236030578613,3
k141_1477146.faa,4.994038772583007,2
k141_202030.faa,4.390152931213379,1
k141_668988.faa,5.473845100402832,1
k141_546373.faa,4.266584968566895,1
k141_381311.faa,4.502353096008301,2
k141_143567.faa,5.1128038406372065,1
k141_550934.faa,5.406149864196778,1
k141_544955.faa,4.705381965637206,1
k141_1306057.faa,5.443549919128418,1
k141_436441.faa,6.799260711669922,2
k141_1680953.faa,4.368667793273925,1
k141_624957.faa,7.564067840576171,2
k141_1174451.faa,6.19780330657959,1
k141_310805.faa,4.8811849594116214,1
k141_327930.faa,7.045309066772459,2
k141_832537.faa,4.5473127365112305,5
k141_1358856.faa,4.490814781188964,1
k141_601282.faa,4.982358360290527,1
k141_1180261.faa,4.461713218688964,1
k141_1012703.faa,5.256492805480956,1
k141_831002.faa,5.349310874938964,1
k141_1632071.faa,4.0500284194946286,1
k141_1334191.faa,7.901132392883301,1
k141_1117082.faa,5.030671501159667,1
k141_284862.faa,4.685488319396971,1
k141_992178.faa,5.384437370300293,1
k141_1254895.faa,5.1619695663452125,1
k141_304051.faa,8.248230171203613,1
k141_1261621.faa,5.251149940490721,1
k141_1196211.faa,6.8890735626220705,4
k141_1515489.faa,8.515580558776854,1
k141_96831.faa,5.020980453491211,2
k141_416140.faa,5.250752067565917,1
k141_248515.faa,5.578485679626464,2
k141_569794.faa,4.978550148010252,1
k141_1524898.faa,5.404103660583496,1
k141_1486593.faa,4.4910989761352536,2
k141_1505473.faa,4.416639900207521,1
k141_570986.faa,5.45207576751709,3
k141_601679.faa,5.487003326416016,2
k141_246712.faa,4.826392173767089,1
k141_285759.faa,5.77088565826416,1
k141_717966.faa,6.4679105758667,2
k141_336587.faa,4.59670581817627,1
k141_591577.faa,4.077083778381348,1
k141_1328989.faa,4.0500284194946286,1
k141_840599.faa,6.00574436187744,1
k141_355020.faa,4.643313789367675,1
